Company,Fine_Amount,Date,Sector,Type,Country,Authority,Source_URL,PDF_URL
dass eine nachteilige Beeinflussung bestimmter Lebensmittel nachgewiesen worden ist und nur diese,,2019-09-23,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-stuttgart-2019-09-23-16-k-247019,
gab das Verwaltungsgericht dem hilfsweise beantragten Begehren statt. Der Hauptantrag,,2019-07-09,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovghh-2019-07-09-1-bs-13319,
r akademisch gebildete Angestellte in der chemischen Industrie Anwendung. Danach betrug,,2018-11-22,Arbeitsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/lagrlp-2018-11-22-5-sa-17318,
ufig nur generalisierend formulieren. Die Notwendigkeit gewisser Subsumtionsprozesse,,2018-11-20,Arbeitsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/bag-2018-11-20-1-azr-1217,
Zugunsten der aus den Gesellschaftern K. T. und U. I. bestehenden E. N.-straße GbR,,2022-03-30,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgnrw-2022-03-30-10-a-66819,
dass sie in diesem Fall die Anordnung der sofortigen Vollziehung ausnahmsweise,,2022-01-20,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-dusseldorf-2022-01-20-28-l-239321,
Entgegen der Auffassung des beklagten FA könne in der Einspruchsentscheidung beziehungsweise,,2021-06-14,,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/fg-niedersachsisches-2021-06-14-9-k-16820,
von seiner ehemaligen Arbeitgeberin als Versicherungsnehmerin abgeschlossenen Pensionskassenvertrag,,2021-03-31,Sozialgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/lsgbw-2021-03-31-l-5-kr-66620,
ZPO zurückzuweisen. Diese Risiken höherer Gewalt hafteten dem Spielberechtigungs- und Nutzervertrag,,2021-03-02,Ordentliche Gerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/lg-stuttgart-2021-03-02-4-s-18520,
dass sich deutschlandweit kein einheitliches Preisgefüge ergebe. Bei Vergleich der Preise,,2021-02-12,Ordentliche Gerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/lg-neubrandenburg-2021-02-12-1-s-1919,
der auch dem streitgegenständlichen Beitrag zugrunde gelegt wurde. Dabei hat die C GmbH,,2020-11-04,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-schleswig-holsteinisches-2020-11-04-9-a-12918,
dem Interesse beider Beteiligten an der Beschleunigung des Verfahrens und dem pekuniären Interesse,,2020-01-05,Sozialgerichtsbarkeit,Entscheidung,Germany,OpenLegalData,https://de.openlegaldata.io/cases/sg-karlsruhe-2020-01-05-s-12-sb-215319,
sondern an strengeren Kriterien orientierte und darüber hinaus eine längerfristige Gefahrenprognose,,2022-07-12,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-sigmaringen-2022-07-12-14-k-188821,
stünden die Wohngebäude allem Anschein nach grundsätzlich auf der Bauflucht und überschritten diese,,2021-09-29,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vghbw-2021-09-29-5-s-103120,
Kilometern nicht als Maximalradius erklärt. Der Entscheidung des Bundesfinanzhofs lag,,2021-08-13,Ordentliche Gerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/lg-koln-2021-08-13-32-o-48519,
zunächst auf Grundlage eines Unterpachtvertrags mit dem vormaligen Hauptpächter. Mit Pachtvertrag,,2021-06-28,Ordentliche Gerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/lg-koln-2021-06-28-7-o-24719,
der Vorschrift sind einstweilige Anordnungen auch zur Regelung eines vorläufigen Zustands in Bezug,,2021-03-23,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-koln-2021-03-23-26-l-40221,
Zu den berücksichtigungsfähigen Faktoren gehört auch die in der jeweiligen Branche üblicherweise,,2021-01-14,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgstut-2021-01-14-2-u-3420,
sei ihnen gegenüber damit weniger belastet. Zum anderen genüge der bloße Hinweis auf die Ergebnisse,,2020-11-24,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-osnabruck-2020-11-24-3-a-4518,
der Übertragungen mehr als drei Tage vor Symptombeginn erfolgen. Unterschiedliche Studienergebnisse,,2020-11-13,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgsh-2020-11-13-3-mr-6120,
dass ein im Ausland lebender Staatsangehöriger sich bei der Auslandsvertretung registrieren lasse,,2020-07-20,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-stuttgart-2020-07-20-4-k-558119,
jedoch die Teilnahme am Sitzdienst im Bereitschaftsdienst ausgeschlossen wäre. Dem Vortrag,,2020-05-22,Sozialgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/sg-munchen-2020-05-22-s-38-ka-11420-er,
ist an dieser Funktion zu messen. Funktional ist ein teilweiser Zugriff jedenfalls nicht per se,,2019-12-05,Ordentliche Gerichtsbarkeit,Endurteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/lg-munchen-ii-2019-12-05-7-o-532118,
e Kenntnis von dem Einbau einer Einrichtung mit der in Rede stehenden Funktionsweise,,2019-07-30,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgstut-2019-07-30-10-u-13419,
die nach Einschätzung des Gesetzgebers als weniger gefährlich anzusehen sind. Die ausnahmsweise,,2019-07-03,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgsh-2019-07-03-4-mb-1419,
in dem Investitionen des Verteilernetzbetreibers unter anlagenscharfer Betrachtung ohne Zeitverzug,,2019-03-07,,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgd-2019-03-07-vi-5-kart-4918-v,
gung im Ergebnis nicht tragen sollte und die DB RegioNetz Infrastruktur GmbH,,2019-03-01,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgnrw-2019-03-01-13-b-134918,
nahme des Hausrechts oder der Polizeigewalt im Deutschen Bundestag,,2022-03-08,Verfassungsgerichtsbarkeit,Ablehnung einstweilige Anordnung,Germany,OpenLegalData,https://de.openlegaldata.io/cases/bverfg-2022-03-08-2-bve-122,
äußerst unwahrscheinlich. Auch ist jedenfalls auf dem Parkplatz R. . nur von einer vergleichsweise,,2021-09-10,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-gelsenkirchen-2021-09-10-5-l-99521,
dass das von ihm zugrunde gelegte Gehalt zutreffend ist. Insbesondere sieht der Vertrag,,2021-03-26,Arbeitsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/arbg-aachen-2021-03-26-6-ca-343320,
da er bei der manipulierten Ausschreibung für das Gewerk Fensterarbeiten selbst den Zuschlag,,2020-10-19,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-regensburg-2020-10-19-rn-10a-dk-1932,
aufgrund seines Gleitzeitkontos kurzfristig die Arbeit unterbrechen oder mit ihr für diesen Tag,,2022-09-15,Sozialgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/lsgbw-2022-09-15-l-6-sb-331220,
Hierbei hat sich das Bundesamt an dem in der Ausweisungsverfügung angeführten Ausweisungsinteresse,,2021-06-21,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-minden-2021-06-21-1-l-35921a,
Die Rechtsprechung des Oberverwaltungsgerichts für das Land Nordrhein-Westfalen kann auch in Bezug,,2020-04-15,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-dusseldorf-2020-04-15-28-l-327419,
wann eine Kündigung des Darlehensgebers wirksam ist und wie der Darlehensnehmer selbst den Vertrag,,2020-03-30,,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgmuen-2020-03-30-32-u-546219,
dass bei Wärmelieferungen eine heterogene Preisstruktur vorliege und zudem attraktive Zusatzerlöse,,2019-10-01,Finanzgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/fg-munster-2019-10-01-15-k-105016-u,
auch eine rechtliche Bewertung. Ob sich diese im Ergebnis als vertretbar oder unvertretbar erweise,,2019-04-04,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgsl-2019-04-04-2-a-24418,
schgruppenfahrzeugen sowohl die Summe der Kosten als auch die Einsatzstunden auf jedes Fahrzeug,,2019-03-19,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgni-2019-03-19-11-lc-55718,
es handele sich bei dem erneuten Asylantrag in der Bundesrepublik Deutschland um einen Zweitantrag,,2018-11-15,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-luneburg-2018-11-15-3-b-1518,
Die Eintragung einer weiteren Sicherungshypothek durch das Grundbuchamt auf den Eintragungsantrag,,2021-10-12,,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgsh-2021-10-12-2-wx-5120,
eine sich im Rahmen der gesetzlichen Ermächtigung haltende Mitteilung an Vertreter der Presse,,2021-02-04,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgnrw-2021-02-04-4-b-138020,
zu welchem Ergebnis die vergleichenden Anpassungen geführt hätten. Nach dem geltenden Vertrag,,2020-10-01,Sozialgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/sg-duisburg-2020-10-01-s-21-r-91014,
im Rahmen der im Haushaltsplan zur Verfügung stehenden Mittel Unterricht zu Hause,,2020-04-07,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-schleswig-holsteinisches-2020-04-07-9-b-220,
sie etwa in einem sicheren Versteck gelagert oder zum Verkauf angeboten wird. Diese Sichtweise,,2020-01-14,Finanzgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/fg-hamburg-2020-01-14-4-k-12315,
GG folgenden gemeindlichen Kompetenzen einerseits und der Garantie des Instituts der freien Presse,,2019-11-08,Ordentliche Gerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/lg-dortmund-2019-11-08-3-o-26217,
dass diese nicht immer funktionierten und zum Teil auch Minderjährige zumindest zeitweise,,2019-04-30,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-karlsruhe-2019-04-30-a-13-k-122818,
Das Finanzamt für Groß- und Konzernbetriebsprüfung E-Stadt führte eine Betriebsprüfung bei der KG,,2022-01-26,Finanzgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/fg-munster-2022-01-26-7-k-89619-f,
EG-FGV scheitert an der fehlenden Schutzgesetzqualität der in Bezug genommenen Vorschriften. Diese,,2022-01-25,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgstut-2022-01-25-16a-u-15819,
Die Bedeutung der Anfechtung des Auflösungsbeschlusses orientiert sich einerseits am Interesse,,2021-05-06,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgk-2021-05-06-18-u-13320,
habe ich nicht auf Arbeitszeit oder Bereitschaft gebucht. Der LKW stellt sich automatisch auf Pause,,2021-03-09,Sozialgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/lsgmv-2021-03-09-l-7-ba-1420-b-er,
r den Fall der ausbleibenden Datenlieferung ergriffen werden und insbesondere auch kein Abschlag,,2019-04-17,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgnrw-2019-04-17-13-b-143118,
für die Anpassung der Bezüge an die Entwicklung der wirtschaftlichen und finanziellen Verhältnisse,,2022-04-29,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-dusseldorf-2022-04-29-26-k-25815,
Die Parteien streiten um Schadensersatzansprüche aus einem Reisevertrag aus eigenem und hilfsweise,,2019-11-22,Ordentliche Gerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ag-dusseldorf-2019-11-22-25-c-46718,
Es reicht für einen substantiierten und schlüssigen Vortrag,,2019-05-28,Ordentliche Gerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/lg-hamburg-2019-05-28-311-o-24217,
neben den Vorschriften für eine Bekanntgabe - eine Veröffentlichung von Entgelten nach dem TKG,,2022-08-17,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-koln-2022-08-17-21-k-79722,
die Unzulässigkeit entsprechender Prüfaufträge gegenüber der jeweiligen Krankenkasse,,2021-12-07,Sozialgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/lsgrlp-2021-12-07-l-5-kr-14521-b-er,
jedenfalls die Art der landwirtschaftlichen Nutzung nicht näher konkret umschrieben und soll diese,,2021-06-24,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgni-2021-06-24-12-kn-11220,
über die Anerkennung von Berufsqualifikationen im vorliegenden Verfahren offen bleiben. Zwar mag,,2021-06-17,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vghbw-2021-06-17-9-s-36820,
der die Regelungen rascher und einfacher auf dem neuesten Stand zu halten vermag,,2020-12-23,,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgni-2020-12-23-13-mn-50620,
EG-FGV hat der Inhaber einer EG-Typgenehmigung für jedes dem genehmigten Typ entsprechende Fahrzeug,,2020-06-16,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgstut-2020-06-16-16a-u-22819,
Elektroschalter und sonstiger von den Insekten bevorzugter Rückzugsorte unmittelbar vor dem Einzug,,2020-03-12,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgce-2020-03-12-11-u-7319,
Das Gesamtbild bestimmt sich nach den tatsächlichen Verhältnissen. Tatsächliche Verhältnisse,,2020-01-22,Sozialgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/lsgbw-2020-01-22-l-5-kr-451418,
dessen Ansehen in der Öffentlichkeit zu beschädigen. Auch dies rechtfertige seine fristlose,,2019-04-12,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-luneburg-2019-04-12-8-b-5219,
angeschaut habe. Mit der Bordcrew treffe man jedoch regelmäßig im Briefingraum zusammen bzw. diese,,2022-03-18,Finanzgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/fg-baden-wurttemberg-2022-03-18-5-k-148320,
nicht prozessual zulässig mit Nichtwissen bestreiten. Zu dem Video fehle jedweder Sachvortrag,,2022-03-10,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgk-2022-03-10-15-u-18220,
wenn das Vorbringen von vornherein nach jeder vernünftigerweise vertretbaren Betrachtungsweise,,2021-05-11,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-karlsruhe-2021-05-11-a-8-k-1328817,
dass er unverzüglich ein Nachsuchengespann für den Folgetag hätte organisieren müssen. Diese,,2020-12-22,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-schleswig-holsteinisches-2020-12-22-7-b-1120,
Derivate oder Termingeschäfte gemeint seien. Ferner werde durch den Klauselwortlaut Bezug,,2020-08-28,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgd-2020-08-28-4-u-5719,
Ein vom Bundesamt an die schwedischen Behörden gerichtetes Informationsersuchen beantworteten diese,,2019-07-25,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-freiburg-2019-07-25-a-6-k-890917,
gt auch nicht die Duldung der verwendeten Schulungsunterlagen. Dass diese keine Hinweise,,2019-04-05,Ordentliche Gerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/lg-stuttgart-2019-04-05-3-o-8517,
wie die Erfüllung der Anforderungen und Voraussetzungen nachzuweisen ist. Auch wenn diese,,2021-12-28,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgnrw-2021-12-28-8-b-53621,
den Vortrag als wahr unterstellt - an einem mit Wissen und Wollen gestellten Asylantrag,,2021-09-22,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-freiburg-2021-09-22-a-14-k-108819,
vom Verordnungsgeber oder nur vom parlamentarischen Gesetzgeber vorgenommen werden dürfen. Diese,,2020-11-11,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vghbw-2020-11-11-1-s-337920,
StVZO noch nicht existiert. Die frühere Betriebserlaubnis für das Fahrzeug gelte fort. Das Fahrzeug,,2020-08-11,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-aachen-2020-08-11-10-k-420517,
wiederum mit Ausnahme von kleineren Bäckereien und kleineren Läden an geeigneter Stelle. Diese,,2020-07-28,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-stuttgart-2020-07-28-2-k-250320,
Es bestünden Probleme organisatorischer Art und der Kommunikation. Beispielsweise,,2020-04-01,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgsl-2020-04-01-2-b-35619,
von allen Vertragsparteien als grundlegend anerkannte Menschenrechtsgarantien können ausnahmsweise,,2019-06-18,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgnrw-2019-06-18-13-a-374118a,
dass das Verbraucherinformationsgesetz allein Auskunftsansprüche gegenüber Behörden umfasse,,2019-05-08,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-wurzburg-2019-05-08-w-8-s-19443,
Dies gilt zunächst in Bezug auf die Auflage zur Zusammenarbeit mit anderen Kindergärten. Diese,,2019-04-29,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgrlp-2019-04-29-7-b-1049019,
he des zuletzt bezogenen Diensteinkommens hat. Der Versorgungsabschlag,,2019-03-12,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgni-2019-03-12-5-lc-6817,
GG entwickelt worden ist und das auch im internationalen Flüchtlingsrecht in sehr ähnlicher Weise,,2020-07-21,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-freiburg-2020-07-21-a-15-k-229117,
Aufsicht über Mitarbeiter und deren Anleitung und die stichprobenweise Überprüfung der Ergebnisse,,2021-11-26,Finanzgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/fg-munster-2021-11-26-1-k-119318-gf,
dass täglich drei Tests bei Personen im familiären Kontext durchgeführt würden. Diese,,2021-10-28,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-karlsruhe-2021-10-28-6-k-296121,
Weder die Krankenkasse noch die Krankenhausapotheke hat ein berechtigtes Interesse,,2020-12-14,Sozialgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/sg-duisburg-2020-12-14-s-60-kr-188919-wa,
in unveränderter Form erneut auf die Internetseite des Ministeriums einzustellen und im Beitrag,,2019-10-04,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-koln-2019-10-04-7-l-101719,
Die geplante Werbetafel fügt sich nach der Art der baulichen Nutzung in jeder Hinsicht in diese,,2019-06-06,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-karlsruhe-2019-06-06-13-k-389018,
den Erlass der Abweichungssatzung H-L-Weg ist deshalb im Grundsatz nichts einzuwenden. Dass diese,,2018-11-21,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-greifswald-2018-11-21-3-a-250617-hgw,
den Schutzrechtseingriff endgültig abzustellen und infolgedessen mit dem Rechtsverfolgungsinteresse,,2021-10-28,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgd-2021-10-28-15-u-3721,
wenn dessen Regelungsteile durch einen endgültigen Heranziehungsbescheid in gleicher Weise,,2021-08-04,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-schleswig-holsteinisches-2021-08-04-4-b-1621,
Davon abgesehen bedarf es bei einer anhand von dienstlichen Beurteilungen erfolgenden Bestenauslese,,2021-07-28,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-gelsenkirchen-2021-07-28-12-l-45421,
Euro auf Fahrtkostenpauschalen entfielen und die jeweils durch Belastung des Kontos der N-GmbH,,2021-03-18,Finanzgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/fg-rheinland-pfalz-2021-03-18-4-k-101720,
nicht vorliegen und konkrete Maßnahmen zur Aufenthaltsbeendigung nicht bevorstehen. Diese,,2019-04-17,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgst-2019-04-17-2-o-15218,
wenn die Überstellung nicht innerhalb der Frist von sechs Monaten durchgeführt wird. Diese,,2018-11-13,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/eugh-2018-11-13-c-4717c-4817,
obwohl es hierauf zentral ankomme und deren Diagnose in diametralem Widerspruch zu der Diagnose,,2022-05-02,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vghbw-2022-05-02-dl-16-s-156720,
erforderte die Richterin weitere Informationen im Zusammenhang mit dem Verfahrenskostenhilfeantrag,,2022-01-17,,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgbs-2022-01-17-4-ek-1221,
oder von dem Ermessen in einer dem Zweck der Ermächtigung nicht entsprechenden Weise,,2021-05-17,Finanzgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/fg-munster-2021-05-17-13-v-81921-ao,
wird diese Auffassung auch durch die Rechtsprechung des Gerichtshofs der Europäischen Union Bezug,,2021-03-25,,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgkarl-2021-03-25-12-u-4321,
noch für die Kammer ersichtlich. Zudem besteht ja noch ein weiterer flächenbezogener Beitrag,,2021-01-25,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-schleswig-holsteinisches-2021-01-25-6-b-3420,
den Angeklagten sprechenden Umstände ausreichend zu entkräften und ihm eine positive Sozialprognose,,2020-11-23,,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgce-2020-11-23-3-ss-4820,
dass die Ablehnung auf einem Irrtum beruht oder er sich auf weitere Unterlagen berufen kann. Diese,,2020-01-28,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-dusseldorf-2020-01-28-15-l-329919a,
deren Inzidenzwert signifikant vom Infektionsgeschehen im Land abweicht. So lag,,2021-01-19,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgsh-2021-01-19-3-mr-221,
rderung des Zwecks der intensiven Betreuung und Beschulung gegebenen Begleitumstand dar. Diese,,2019-11-07,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgnrw-2019-11-07-2-a-75817,
st von dem zeitlichen Zusammenhang zu der Tat und dem Strafverfahren ein Informationsinteresse,,2019-11-06,Verfassungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/bverfg-2019-11-06-1-bvr-1613,
dass bei qualifizierten Tätigkeiten auch im Rahmen von Beschäftigungsverhältnissen typischerweise,,2019-08-05,Sozialgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/lsgsh-2019-08-05-l-8-u-5116,
gerin hat Erfolg. Die Klage ist mit dem im Berufungsverfahren weiterverfolgten Hauptantrag,,2019-06-07,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgnrw-2019-06-07-2-a-67017,
für die Anpassung der Bezüge an die Entwicklung der wirtschaftlichen und finanziellen Verhältnisse,,2022-04-29,Verwaltungsgerichtsbarkeit,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-dusseldorf-2022-04-29-26-k-631714,
dass für die Beitragsbemessung bei nicht vorgelegten Nachweisen als Höchstbeitrag,,2021-07-28,Sozialgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/lsgbw-2021-07-28-l-5-kr-416219,
die Verschlimmerung von Unfallfolgen durch einen vorhabenbedingten Anstieg der möglicherweise,,2021-04-14,,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgni-2021-04-14-1-me-14020,
die bereits bei der Erstellung der Feststellungserklärung für die A-GmbH & Co. KG,,2021-02-25,Finanzgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/fg-dusseldorf-2021-02-25-9-k-14120-f,
eine Berechnung des Lebensunterhalts anhand der vorgelegten Unterlagen habe einen Fehlbetrag,,2021-01-14,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/vg-stuttgart-2021-01-14-4-k-228420,
GasNEV für das Sachanlagevermögen und der kalkulatorischen Eigenkapitalverzinsung begründet. Diese,,2021-01-13,,Beschluss,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olgd-2021-01-13-3-kart-83819-v,
Änderung sei integraler Bestandteil des Siedlungsbereiches beiderseits der E. Straße. Derzeit weise,,2020-12-01,Verwaltungsgerichtsbarkeit,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/ovgnrw-2020-12-01-2-d-7418ne,
weil aus dieser Studie aufgrund methodischer Mängel keine wissenschaftlich gesicherten Erkenntnisse,,2019-05-29,,Urteil,Germany,OpenLegalData,https://de.openlegaldata.io/cases/olghh-2019-05-29-3-u-9518,
